pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
1457	486	yeah that's another thing i don't understand is is is things like selling technology and uh even military hardware to foreign governments and then forgiving their debt	It makes total sense to sell off secrets to other countries for nothing in return.	contradiction	1	-1	0	0	1	0
5315	1772	We still have more than $200,000 left to raise from subscribers and donors such as yourself.	We have reached our goal, going over $17,380!, thanks to people like yourself making donations.	contradiction	1	-1	-1	-1	-1	-1
179	60	Well, the next day, of course, President Kennedy, uh, blockaded Cuba, and, uh, our ships stopped a Russian ship that was headed just outside of Cuba within, and they found missiles on them.	They didn't stop any ships because they didn't want conflict.	contradiction	1	-1	0	0	0	0
6991	2331	As all the time I was kneeling with my forehead on the wood in front of me, and was thinking of myself as praying, I was a little ashamed.	I kept my head held high.	contradiction	1	-1	-1	-1	-1	-1
3801	1267	Include such factors as short time frames, the deletion of original computer files, and the lack of access to needed documents.	They kept all the original files.	contradiction	1	-1	-1	-1	-1	-1
1099	367	yeah when i had a Cocker Spaniel it it was an outdoor dog and uh i think i liked that better uh-huh	I much rather a lazy indoor dog than an active one that would want to be outdoors all day long.	contradiction	1	-1	0	0	0	0
1138	380	and uh gosh sticks in my mind he paid eighteen hundred dollars for a parrot and that was just mind boggling	He stole the parrot.	contradiction	1	-1	0	0	0	0
4361	1454	Baltimore County firefighters do not have a formal program to provide a financial boost to firefighters and paramedics who are injured and unable to work.	There is a plan for Baltimore County firefighters to help them out financially if they get hurt on the job.	contradiction	1	-1	-1	-1	-1	-1
954	318	i have a tiff Bermuda lawn here and uh it requires a lot of water and you have to keep it cut very short if you want it to look like a golf course green	You only have water Bermuda lawns occasionally.	contradiction	1	-1	0	0	0	0
2747	916	I am informed that yesterday evening a frigate left the harbour having on board your associate Wolverstone and a hundred men of the hundred and fifty that were serving under you.	A hundred women, two feral cats, and no men were reportedly on the frigate that left the harbour yesterday evening.	contradiction	1	-1	-1	-1	-1	-1
4686	1562	On returning to the United States, Hage was met at the airport by FBI agents, interrogated, and called the next day before the federal grand jury then investigating Bin Ladin.	Hage was never interrogated by FBI agents.	contradiction	1	1	-1	-1	-1	-1
5706	1902	Our teaching hospitals and research programs receive no state support.	The research program receives $100000 a year from the state.	contradiction	1	-1	-1	-1	-1	-1
1021	341	the the second one that she has was one of the puppies from the litter and uh the one male that she used had a tooth problem	She didny have any puppies.	contradiction	1	-1	0	0	0	0
5986	1996	Her name is Amali which means hope - and she is certainly a wonderful representative of the hope that IZS has to further conservation efforts for African elephants in Zoos and in the wild.	IZS focuses on zebra help.	contradiction	1	-1	-1	-1	-1	-1
2957	986	Ye'll remember afterwards that it was your hardness drove me.   She moved to depart, then checked, and faced him again.	She quickly ran away from him, never to face him again.	contradiction	1	-1	-1	-1	-1	-1
323	108	They just didn't like what it was like being black in those days, and that was, you know, I guess, that, that was probably, you know, in the early 1930s, uh, when they did that.	It was so easy to be black!	contradiction	1	-1	0	0	0	0
5016	1672	Haznawi (Flight 93) and Wail al Shehri (Flight 11) arrived in Miami from London on June 8, 2001 using the same route as the previous three.	Haznawi (Flight 93) flew from London to NYC.	contradiction	1	-1	-1	-1	-1	-1
887	296	and now i have got a sister in Germany	I have a sister that is right now in Cuba.	contradiction	0	-1	1	0	0	0
4548	1516	These capabilities were insufficient, but little was done to expand or reform them.	They went to great lengths to overhaul everything.	contradiction	1	-1	-1	-1	-1	-1
1332	444	and let's see twenty years ago i guess we're were just beginning to get into what they were calling the uh the sex revolution where uh after the pill and uh uh	The Sex Revolution hasnt happened yet.	contradiction	1	-1	0	1	0	0
1114	372	all the uh credit union CEOs and people like that so she was really into the keeping up on what's going on with the credit unions	She didn't care at all about credit unions.	contradiction	1	-1	0	0	0	0
3154	1052	Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for diving, snorkeling, and other water sports.	It is always 100 degrees or hotter in the summer.	contradiction	1	-1	-1	-1	-1	-1
3003	1001	The museum is not strong on catalogues or labels	The strong point of the museum is the catalogues.	contradiction	1	-1	-1	-1	-1	-1
3731	1244	This is a newcomer to Hungary, and you will have to drive some way out of town if you want to play.	There are several places in town where new people can play.	contradiction	1	-1	-1	-1	-1	-1
1817	606	But now Maxwell enters and invents a  wee creature,  later dubbed Maxwell's demon.	Owing to the lack of skill, Maxwell never invented anything in his whole life.	contradiction	1	-1	-1	-1	-1	-1
1109	370	a few months ago that they had six member juries i thought that they you know it was always twelve twelve men tried and true so to speak	The jury is always 13 people.	contradiction	1	-1	0	0	0	0
3894	1298	When a match occurs for hotel and certain other charges, a verification of the actual trip would be made.	There is no way to verify if a trip actually occurred or not.	contradiction	1	1	-1	-1	-1	-1
513	171	I went to my sister's that lived there . Her husband was in the service and worked with Intelligence, and I went to their house.	My brother never enlisted.	contradiction	0	-1	0	0	0	0
5024	1675	The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.	The source knew nothing about Bin Laden.	contradiction	1	-1	-1	-1	-1	-1
1482	494	uh you know they'll be gone and and uh there won't be as many activities do you uh	They'll stay and things will be just like they always have been	contradiction	1	-1	0	1	0	0
4039	1347	Such a list provides the official administratively approving the voucher (usually the traveler's supervisor) and the certifying officer additional evidence for determining the reasonableness of the claims.	The list just says who bought the item.	contradiction	1	-1	-1	-1	-1	-1
5653	1885	I ask you to please give today to the IRT and help them continue the marvelous work they have been producing for 26 years.	Please don't even think about donating any money to the IRT today or any day.	contradiction	1	1	-1	-1	-1	-1
708	236	So all that stressing and I mean, I had every reason to stress today, it was like, you're giving something you don't know how to do, and it's like here do it.	Today I was asked to perform only duties that I am well trained to perform.	contradiction	1	-1	0	0	0	0
148	50	So I'm like, Oh my gosh, and Ramona was standing there.	Ramona was on the floor curled up in a fetal position.	contradiction	1	-1	0	0	0	1
4992	1664	The principals also focused on Pakistan and what it could do to turn the Taliban against al Qaeda.	There was no focus on Pakistan or the Taliban.	contradiction	1	-1	-1	-1	-1	-1
3223	1075	In fact, it was the flashpoint for protests and riots during the busing controversy in the 1970s.	The protests all ended in the 50's.	contradiction	1	-1	-1	-1	-1	-1
1107	369	you know i would rather much rather get on a plane and get there and then enjoy myself	I would never fly.	contradiction	1	1	0	0	0	1
4332	1444	61--Federal employees may be covered by social insurance programs such as Social Security62 and Medicare under the same terms and conditions as the rest of the covered population.	The terms and conditions are different for Federal employees.	contradiction	1	-1	-1	-1	-1	-1
